place_type,id,name,legal_name,primary_county,all_counties,district,population_2024,rollout_wave,target_depth,status,existing_listing_count,latitude,longitude
municipality,nc-raleigh,Raleigh,Raleigh city,Wake,Durham; Wake,6,498975,0,full-buildout-complete,full-buildout-complete,73,35.8323323576,-78.642941089
municipality,nc-charlotte,Charlotte,Charlotte city,Mecklenburg,Mecklenburg,8,944742,1,full-buildout,seeded,6,35.2082992899,-80.8303105896
municipality,nc-greensboro,Greensboro,Greensboro city,Guilford,Guilford,9,306749,1,full-buildout,seeded,9,36.0956163086,-79.8270882692
municipality,nc-durham,Durham,Durham city,Durham,Durham; Orange; Wake,6,300467,1,full-buildout,seeded,7,35.9792246256,-78.9022502586
municipality,nc-winston-salem,Winston-Salem,Winston-Salem city,Forsyth,Forsyth,9,259045,1,full-buildout,seeded,7,36.1029010504,-80.2610364877
municipality,nc-fayetteville,Fayetteville,Fayetteville city,Cumberland,Cumberland,7,211756,1,full-buildout,seeded,5,35.0849049832,-78.9771910256
municipality,nc-cary,Cary,Cary town,Wake,Chatham; Durham; Wake,6,182969,1,full-buildout,seeded,6,35.781789147,-78.8193495533
municipality,nc-wilmington,Wilmington,Wilmington city,New hanover,New Hanover; New hanover,,126256,1,full-buildout,seeded,6,34.2099731978,-77.8866653293
municipality,nc-concord,Concord,Concord city,Cabarrus,Cabarrus,8,115053,1,full-buildout,seeded,6,35.3932713953,-80.6367847026
municipality,nc-high-point,High Point,High Point city,Guilford,Davidson; Forsyth; Guilford; Randolph,9,109941,1,full-buildout,seeded,5,35.9909275366,-79.9936840211
municipality,nc-asheville,Asheville,Asheville city,Buncombe,Buncombe; Henderson,12,98270,2,major-and-intermediate-public-sites,seeded,1,35.5706235311,-82.5537151869
municipality,nc-greenville,Greenville,Greenville city,Pitt,Pitt,4,96899,2,major-and-intermediate-public-sites,not-started,0,35.5942921259,-77.3760215623
municipality,nc-gastonia,Gastonia,Gastonia city,Gaston,Gaston,11,85636,2,major-and-intermediate-public-sites,not-started,0,35.249337518,-81.1853589085
municipality,nc-apex,Apex,Apex town,Wake,Chatham; Wake,6,75019,2,major-and-intermediate-public-sites,not-started,0,35.7237931805,-78.8743479865
municipality,nc-jacksonville,Jacksonville,Jacksonville city,Onslow,Onslow,2,73494,2,major-and-intermediate-public-sites,not-started,0,34.7288481358,-77.3940729415
municipality,nc-huntersville,Huntersville,Huntersville town,Mecklenburg,Mecklenburg,8,66955,2,major-and-intermediate-public-sites,not-started,0,35.4060457391,-80.8716071182
municipality,nc-chapel-hill,Chapel Hill,Chapel Hill town,Orange,Durham; Orange,6,61827,2,major-and-intermediate-public-sites,not-started,0,35.9270610583,-79.0390575506
municipality,nc-burlington,Burlington,Burlington city,Alamance,Alamance; Guilford,6,59504,2,major-and-intermediate-public-sites,not-started,0,36.0761114366,-79.4683963355
municipality,nc-mooresville,Mooresville,Mooresville town,Iredell,Iredell,10,59494,2,major-and-intermediate-public-sites,not-started,0,35.5847912375,-80.8266847991
municipality,nc-wake-forest,Wake Forest,Wake Forest town,Wake,Franklin; Wake,6,56540,2,major-and-intermediate-public-sites,not-started,0,35.9631601193,-78.51400121
municipality,nc-wilson,Wilson,Wilson city,Wilson,Wilson,4,49666,2,major-and-intermediate-public-sites,not-started,0,35.7311136904,-77.9283790136
municipality,nc-holly-springs,Holly Springs,Holly Springs town,Wake,Wake,6,49039,2,major-and-intermediate-public-sites,not-started,0,35.6525849523,-78.8400153596
municipality,nc-kannapolis,Kannapolis,Kannapolis city,Cabarrus,Cabarrus; Rowan,8,47775,2,major-and-intermediate-public-sites,not-started,0,35.4763752882,-80.6407372095
municipality,nc-hickory,Hickory,Hickory city,Catawba,Burke; Caldwell; Catawba,11,45900,2,major-and-intermediate-public-sites,not-started,0,35.7410521939,-81.3223546992
municipality,nc-indian-trail,Indian Trail,Indian Trail town,Union,Union,8,45030,2,major-and-intermediate-public-sites,not-started,0,35.0698435558,-80.6452825468
municipality,nc-fuquay-varina,Fuquay-Varina,Fuquay-Varina town,Wake,Harnett; Wake,6,44237,2,major-and-intermediate-public-sites,not-started,0,35.5954219622,-78.7777054421
municipality,nc-rocky-mount,Rocky Mount,Rocky Mount city,Nash,Edgecombe; Nash,5,40655,2,major-and-intermediate-public-sites,not-started,0,35.9684709854,-77.8039534844
municipality,nc-monroe,Monroe,Monroe city,Union,Union,8,39256,2,major-and-intermediate-public-sites,not-started,0,35.006238243,-80.559481372
municipality,nc-garner,Garner,Garner town,Wake,Wake,6,38509,2,major-and-intermediate-public-sites,not-started,0,35.6936035245,-78.6181360214
municipality,nc-salisbury,Salisbury,Salisbury city,Rowan,Rowan,9,38202,2,major-and-intermediate-public-sites,not-started,0,35.6657284468,-80.4903911413
municipality,nc-new-bern,New Bern,New Bern city,Craven,Craven,2,35266,2,major-and-intermediate-public-sites,not-started,0,35.0958847117,-77.072118689
municipality,nc-goldsboro,Goldsboro,Goldsboro city,Wayne,Wayne,4,35130,2,major-and-intermediate-public-sites,not-started,0,35.3777856204,-77.9718047408
municipality,nc-morrisville,Morrisville,Morrisville town,Wake,Durham; Wake,6,33784,2,major-and-intermediate-public-sites,not-started,0,35.8367057698,-78.8347795016
municipality,nc-leland,Leland,Leland town,Brunswick,Brunswick,3,33065,2,major-and-intermediate-public-sites,not-started,0,34.2042420821,-78.0279829345
municipality,nc-sanford,Sanford,Sanford city,Lee,Lee,7,32813,2,major-and-intermediate-public-sites,not-started,0,35.4874721118,-79.1770603919
municipality,nc-cornelius,Cornelius,Cornelius town,Mecklenburg,Mecklenburg,8,32632,2,major-and-intermediate-public-sites,not-started,0,35.4723998808,-80.8813488483
municipality,nc-statesville,Statesville,Statesville city,Iredell,Iredell,10,31537,2,major-and-intermediate-public-sites,not-started,0,35.7841939624,-80.8711969184
municipality,nc-clayton,Clayton,Clayton town,Johnston,Johnston; Wake,4,31312,2,major-and-intermediate-public-sites,not-started,0,35.6590646033,-78.4498289701
municipality,nc-matthews,Matthews,Matthews town,Mecklenburg,Mecklenburg,8,30761,2,major-and-intermediate-public-sites,not-started,0,35.1195155643,-80.7100998027
municipality,nc-mint-hill,Mint Hill,Mint Hill town,Mecklenburg,Mecklenburg; Union,8,28761,2,major-and-intermediate-public-sites,not-started,0,35.1782986515,-80.6527233335
municipality,nc-asheboro,Asheboro,Asheboro city,Randolph,Randolph,9,28051,2,major-and-intermediate-public-sites,not-started,0,35.7157870325,-79.8127060642
municipality,nc-kernersville,Kernersville,Kernersville town,Forsyth,Forsyth; Guilford,9,27759,2,major-and-intermediate-public-sites,not-started,0,36.1064102368,-80.0843068839
municipality,nc-thomasville,Thomasville,Thomasville city,Davidson,Davidson; Randolph,9,27474,2,major-and-intermediate-public-sites,not-started,0,35.8812747571,-80.0806989675
municipality,nc-waxhaw,Waxhaw,Waxhaw town,Union,Union,8,24135,3,major-local-destinations-first,not-started,0,34.9363948608,-80.7438741653
municipality,nc-knightdale,Knightdale,Knightdale town,Wake,Wake,6,22680,3,major-local-destinations-first,not-started,0,35.7911245877,-78.4965467006
municipality,nc-shelby,Shelby,Shelby city,Cleveland,Cleveland,11,22168,3,major-local-destinations-first,not-started,0,35.290361232,-81.5450609329
municipality,nc-clemmons,Clemmons,Clemmons village,Forsyth,Forsyth,9,21857,3,major-local-destinations-first,seeded,1,36.0318826878,-80.3860997836
municipality,nc-carrboro,Carrboro,Carrboro town,Orange,Orange,6,21494,3,major-local-destinations-first,not-started,0,35.9259734975,-79.0877758642
municipality,nc-harrisburg,Harrisburg,Harrisburg town,Cabarrus,Cabarrus,8,21358,3,major-local-destinations-first,not-started,0,35.3124637385,-80.6485243849
municipality,nc-graham,Graham,Graham city,Alamance,Alamance,6,20933,3,major-local-destinations-first,not-started,0,36.0589049509,-79.3895299715
municipality,nc-boone,Boone,Boone town,Watauga,Watauga,10,20589,3,major-local-destinations-first,not-started,0,36.2111292565,-81.6669396752
municipality,nc-lexington,Lexington,Lexington city,Davidson,Davidson,9,20256,3,major-local-destinations-first,not-started,0,35.8017585016,-80.268197558
municipality,nc-mount-holly,Mount Holly,Mount Holly city,Gaston,Gaston,11,19812,3,major-local-destinations-first,not-started,0,35.313653664,-81.0072569375
municipality,nc-elizabeth-city,Elizabeth City,Elizabeth City city,Pasquotank,Camden; Pasquotank,1,19766,3,major-local-destinations-first,not-started,0,36.2942731857,-76.2360904053
municipality,nc-kinston,Kinston,Kinston city,Lenoir,Lenoir,4,19490,3,major-local-destinations-first,not-started,0,35.274723012,-77.5940574078
municipality,nc-lumberton,Lumberton,Lumberton city,Robeson,Robeson,7,19451,3,major-local-destinations-first,not-started,0,34.6312045663,-79.0186132941
municipality,nc-pinehurst,Pinehurst,Pinehurst village,Moore,Moore,7,19364,3,major-local-destinations-first,not-started,0,35.1922410497,-79.4683699252
municipality,nc-lenoir,Lenoir,Lenoir city,Caldwell,Caldwell,10,18814,3,major-local-destinations-first,not-started,0,35.9094426683,-81.52485761
municipality,nc-hope-mills,Hope Mills,Hope Mills town,Cumberland,Cumberland,7,18317,3,major-local-destinations-first,not-started,0,34.9708406855,-78.959495528
municipality,nc-morganton,Morganton,Morganton city,Burke,Burke,11,18204,3,major-local-destinations-first,not-started,0,35.7408360925,-81.7003492631
municipality,nc-havelock,Havelock,Havelock city,Craven,Craven,2,18193,3,major-local-destinations-first,not-started,0,34.9083634855,-76.898537828
municipality,nc-belmont,Belmont,Belmont city,Gaston,Gaston,11,17824,3,major-local-destinations-first,not-started,0,35.2211039927,-81.0400811206
municipality,nc-stallings,Stallings,Stallings town,Union,Mecklenburg; Union,8,17610,3,major-local-destinations-first,not-started,0,35.1088196288,-80.659806517
municipality,nc-albemarle,Albemarle,Albemarle city,Stanly,Stanly,8,17414,3,major-local-destinations-first,not-started,0,35.3592850756,-80.1914617714
municipality,nc-southern-pines,Southern Pines,Southern Pines town,Moore,Moore,7,17401,3,major-local-destinations-first,not-started,0,35.1927093395,-79.4039225699
municipality,nc-hendersonville,Hendersonville,Hendersonville city,Henderson,Henderson,12,17149,3,major-local-destinations-first,not-started,0,35.324626972,-82.4572947492
municipality,nc-wendell,Wendell,Wendell town,Wake,Wake,6,16996,3,major-local-destinations-first,not-started,0,35.7818163328,-78.3950307638
municipality,nc-mebane,Mebane,Mebane city,Alamance,Alamance; Orange,6,16257,3,major-local-destinations-first,not-started,0,36.0852333679,-79.2736053639
municipality,nc-davidson,Davidson,Davidson town,Mecklenburg,Iredell; Mecklenburg,8,15833,3,major-local-destinations-first,not-started,0,35.4840168787,-80.8247650044
municipality,nc-eden,Eden,Eden city,Rockingham,Rockingham,9,15443,3,major-local-destinations-first,not-started,0,36.5027374689,-79.7412073923
municipality,nc-reidsville,Reidsville,Reidsville city,Rockingham,Rockingham,9,14886,3,major-local-destinations-first,not-started,0,36.3376726316,-79.672429455
municipality,nc-weddington,Weddington,Weddington town,Union,Mecklenburg; Union,8,14743,3,major-local-destinations-first,not-started,0,35.0227769244,-80.7383325421
municipality,nc-henderson,Henderson,Henderson city,Vance,Vance,6,14703,3,major-local-destinations-first,not-started,0,36.3257515907,-78.4152222745
municipality,nc-laurinburg,Laurinburg,Laurinburg city,Scotland,Scotland,7,14650,3,major-local-destinations-first,not-started,0,34.7601655572,-79.4772947969
municipality,nc-roanoke-rapids,Roanoke Rapids,Roanoke Rapids city,Halifax,Halifax,5,14592,3,major-local-destinations-first,not-started,0,36.4452567613,-77.649078452
municipality,nc-lewisville,Lewisville,Lewisville town,Forsyth,Forsyth,9,13851,3,major-local-destinations-first,not-started,0,36.1030625212,-80.4166350175
municipality,nc-newton,Newton,Newton city,Catawba,Catawba,11,13465,3,major-local-destinations-first,not-started,0,35.6630195271,-81.2333925714
municipality,nc-smithfield,Smithfield,Smithfield town,Johnston,Johnston,4,12373,3,major-local-destinations-first,not-started,0,35.5132176934,-78.3495680788
municipality,nc-rolesville,Rolesville,Rolesville town,Wake,Wake,6,11933,3,major-local-destinations-first,not-started,0,35.9224362807,-78.4653777632
municipality,nc-lincolnton,Lincolnton,Lincolnton city,Lincoln,Lincoln,11,11927,3,major-local-destinations-first,not-started,0,35.4748774373,-81.2385307737
municipality,nc-archdale,Archdale,Archdale city,Randolph,Guilford; Randolph,9,11767,3,major-local-destinations-first,not-started,0,35.9032140569,-79.9590500203
municipality,nc-spring-lake,Spring Lake,Spring Lake town,Cumberland,Cumberland; Harnett,7,11659,3,major-local-destinations-first,not-started,0,35.1843074075,-78.9960069823
municipality,nc-elon,Elon,Elon town,Alamance,Alamance,6,11533,3,major-local-destinations-first,not-started,0,36.1015154593,-79.5086087813
municipality,nc-winterville,Winterville,Winterville town,Pitt,Pitt,4,11393,3,major-local-destinations-first,not-started,0,35.5291547657,-77.3999946549
municipality,nc-pineville,Pineville,Pineville town,Mecklenburg,Mecklenburg,8,11379,3,major-local-destinations-first,not-started,0,35.0863808652,-80.8914887665
municipality,nc-summerfield,Summerfield,Summerfield town,Guilford,Guilford,9,11204,3,major-local-destinations-first,not-started,0,36.1973651836,-79.899720458
municipality,nc-tarboro,Tarboro,Tarboro town,Edgecombe,Edgecombe,5,10695,3,major-local-destinations-first,not-started,0,35.904595153,-77.5562992585
municipality,nc-mount-airy,Mount Airy,Mount Airy city,Surry,Surry,10,10638,3,major-local-destinations-first,not-started,0,36.5083860327,-80.6154004374
municipality,nc-waynesville,Waynesville,Waynesville town,Haywood,Haywood,12,10633,3,major-local-destinations-first,not-started,0,35.4854781952,-82.9995028146
municipality,nc-hillsborough,Hillsborough,Hillsborough town,Orange,Orange,6,10334,3,major-local-destinations-first,not-started,0,36.0679874345,-79.0991736394
municipality,nc-kings-mountain,Kings Mountain,Kings Mountain city,Cleveland,Cleveland; Gaston,11,10249,3,major-local-destinations-first,not-started,0,35.2347662164,-81.3502589508
municipality,nc-morehead-city,Morehead City,Morehead City town,Carteret,Carteret,2,10207,3,major-local-destinations-first,not-started,0,34.7301674477,-76.7389140316
municipality,nc-oak-island,Oak Island,Oak Island town,Brunswick,Brunswick,3,9976,4,anchor-public-sites-first,not-started,0,33.9424911409,-78.1368656513
municipality,nc-aberdeen,Aberdeen,Aberdeen town,Moore,Moore,7,9836,4,anchor-public-sites-first,not-started,0,35.1350178312,-79.432528229
municipality,nc-washington,Washington,Washington city,Beaufort,Beaufort,2,9785,4,anchor-public-sites-first,not-started,0,35.5578813885,-77.0543312893
municipality,nc-wesley-chapel,Wesley Chapel,Wesley Chapel village,Union,Union,8,9459,4,anchor-public-sites-first,not-started,0,34.9985120776,-80.6902683026
municipality,nc-zebulon,Zebulon,Zebulon town,Wake,Johnston; Wake,6,9206,4,anchor-public-sites-first,not-started,0,35.8328707316,-78.3158557927
municipality,nc-rockingham,Rockingham,Rockingham city,Richmond,Richmond,8,9074,4,anchor-public-sites-first,not-started,0,34.9385635379,-79.7608167967
municipality,nc-conover,Conover,Conover city,Catawba,Catawba,11,8907,4,anchor-public-sites-first,not-started,0,35.7155113059,-81.2173944799
municipality,nc-oxford,Oxford,Oxford city,Granville,Granville,6,8895,4,anchor-public-sites-first,not-started,0,36.31545431,-78.5848498143
municipality,nc-black-mountain,Black Mountain,Black Mountain town,Buncombe,Buncombe,12,8678,4,anchor-public-sites-first,not-started,0,35.6142860463,-82.3273948926
municipality,nc-dunn,Dunn,Dunn city,Harnett,Harnett,7,8642,4,anchor-public-sites-first,not-started,0,35.3114376722,-78.6128300756
municipality,nc-clinton,Clinton,Clinton city,Sampson,Sampson,3,8488,4,anchor-public-sites-first,not-started,0,35.000437616,-78.3312636601
municipality,nc-oak-ridge,Oak Ridge,Oak Ridge town,Guilford,Forsyth; Guilford,9,8423,4,anchor-public-sites-first,not-started,0,36.1740069219,-79.9916138931
municipality,nc-fletcher,Fletcher,Fletcher town,Henderson,Henderson,12,8374,4,anchor-public-sites-first,not-started,0,35.4315761872,-82.5038101841
municipality,nc-st-james,St. James,St. James town,Brunswick,Brunswick,3,8249,4,anchor-public-sites-first,not-started,0,33.9467649852,-78.1131642046
municipality,nc-woodfin,Woodfin,Woodfin town,Buncombe,Buncombe,12,8157,4,anchor-public-sites-first,not-started,0,35.6456102391,-82.5914045752
municipality,nc-roxboro,Roxboro,Roxboro city,Person,Person,6,8129,4,anchor-public-sites-first,not-started,0,36.3878679311,-78.9812000401
municipality,nc-brevard,Brevard,Brevard city,Transylvania,Transylvania,12,8059,4,anchor-public-sites-first,not-started,0,35.2438671553,-82.7264582398
municipality,nc-butner,Butner,Butner town,Granville,Granville,6,8012,4,anchor-public-sites-first,not-started,0,36.1285437603,-78.7500785266
municipality,nc-kill-devil-hills,Kill Devil Hills,Kill Devil Hills town,Dare,Dare,1,7936,4,anchor-public-sites-first,not-started,0,36.0168075005,-75.669885397
municipality,nc-siler-city,Siler City,Siler City town,Chatham,Chatham,6,7838,4,anchor-public-sites-first,not-started,0,35.7252122686,-79.4560406598
municipality,nc-marion,Marion,Marion city,Mcdowell,McDowell; Mcdowell,,7662,4,anchor-public-sites-first,not-started,0,35.6776993315,-82.0016830177
municipality,nc-mills-river,Mills River,Mills River town,Henderson,Buncombe; Henderson,12,7546,4,anchor-public-sites-first,not-started,0,35.3852999221,-82.5854148939
municipality,nc-forest-city,Forest City,Forest City town,Rutherford,Rutherford,11,7373,4,anchor-public-sites-first,not-started,0,35.3338789811,-81.870148011
municipality,nc-trinity,Trinity,Trinity city,Randolph,Randolph,9,7155,4,anchor-public-sites-first,not-started,0,35.8755955035,-80.0093181014
municipality,nc-king,King,King city,Stokes,Forsyth; Stokes,9,7134,4,anchor-public-sites-first,not-started,0,36.2769297093,-80.3565629857
municipality,nc-unionville,Unionville,Unionville town,Union,Union,8,7025,4,anchor-public-sites-first,not-started,0,35.0716583005,-80.5172930378
municipality,nc-marvin,Marvin,Marvin village,Union,Union,8,6994,4,anchor-public-sites-first,not-started,0,34.98907329,-80.8033559612
municipality,nc-boiling-spring-lakes,Boiling Spring Lakes,Boiling Spring Lakes city,Brunswick,Brunswick,3,6984,4,anchor-public-sites-first,not-started,0,34.0326877816,-78.0684831496
municipality,nc-carolina-beach,Carolina Beach,Carolina Beach town,New hanover,New Hanover; New hanover,,6921,4,anchor-public-sites-first,not-started,0,34.0398486549,-77.896140367
municipality,nc-selma,Selma,Selma town,Johnston,Johnston,4,6783,4,anchor-public-sites-first,not-started,0,35.5406932826,-78.2931589153
municipality,nc-troutman,Troutman,Troutman town,Iredell,Iredell,10,6654,4,anchor-public-sites-first,not-started,0,35.6873585772,-80.8827531836
municipality,nc-angier,Angier,Angier town,Harnett,Harnett; Wake,7,6586,4,anchor-public-sites-first,not-started,0,35.5117618316,-78.7403746381
municipality,nc-mocksville,Mocksville,Mocksville town,Davie,Davie,9,6506,4,anchor-public-sites-first,not-started,0,35.9007727694,-80.563207242
municipality,nc-cherryville,Cherryville,Cherryville city,Gaston,Gaston,11,6382,4,anchor-public-sites-first,not-started,0,35.3844061786,-81.3781764597
municipality,nc-dallas,Dallas,Dallas town,Gaston,Gaston,11,6361,4,anchor-public-sites-first,not-started,0,35.3169436017,-81.1827607831
municipality,nc-stokesdale,Stokesdale,Stokesdale town,Guilford,Guilford; Rockingham,9,6332,4,anchor-public-sites-first,not-started,0,36.2317774591,-79.9833705721
municipality,nc-pittsboro,Pittsboro,Pittsboro town,Chatham,Chatham,6,5996,4,anchor-public-sites-first,not-started,0,35.725640449,-79.1712547823
municipality,nc-walkertown,Walkertown,Walkertown town,Forsyth,Forsyth,9,5988,4,anchor-public-sites-first,not-started,0,36.1577734311,-80.1641197371
municipality,nc-nashville,Nashville,Nashville town,Nash,Nash,5,5972,4,anchor-public-sites-first,not-started,0,35.9692631404,-77.9554433884
municipality,nc-hamlet,Hamlet,Hamlet city,Richmond,Richmond,8,5910,4,anchor-public-sites-first,not-started,0,34.8892278883,-79.7099847151
municipality,nc-cramerton,Cramerton,Cramerton town,Gaston,Gaston,11,5819,4,anchor-public-sites-first,not-started,0,35.2344104445,-81.0734711623
municipality,nc-carolina-shores,Carolina Shores,Carolina Shores town,Brunswick,Brunswick,3,5805,4,anchor-public-sites-first,not-started,0,33.9076196161,-78.5740874205
municipality,nc-bessemer-city,Bessemer City,Bessemer City city,Gaston,Gaston,11,5751,4,anchor-public-sites-first,not-started,0,35.2841168894,-81.2828238689
municipality,nc-whispering-pines,Whispering Pines,Whispering Pines village,Moore,Moore,7,5615,4,anchor-public-sites-first,not-started,0,35.2536901638,-79.3754382059
municipality,nc-ayden,Ayden,Ayden town,Pitt,Pitt,4,5573,4,anchor-public-sites-first,not-started,0,35.4693512259,-77.4166421858
municipality,nc-archer-lodge,Archer Lodge,Archer Lodge town,Johnston,Johnston,4,5371,4,anchor-public-sites-first,not-started,0,35.690660505,-78.3749352396
municipality,nc-midland,Midland,Midland town,Cabarrus,Cabarrus; Mecklenburg; Stanly,8,5330,4,anchor-public-sites-first,not-started,0,35.245066164,-80.5212164551
municipality,nc-lillington,Lillington,Lillington town,Harnett,Harnett,7,5255,4,anchor-public-sites-first,not-started,0,35.4000961126,-78.8138239535
municipality,nc-shallotte,Shallotte,Shallotte town,Brunswick,Brunswick,3,5174,4,anchor-public-sites-first,not-started,0,33.9767340137,-78.3803209161
municipality,nc-granite-falls,Granite Falls,Granite Falls town,Caldwell,Caldwell,10,5146,4,anchor-public-sites-first,not-started,0,35.7969966327,-81.4238363117
municipality,nc-weaverville,Weaverville,Weaverville town,Buncombe,Buncombe,12,5116,4,anchor-public-sites-first,not-started,0,35.6963344576,-82.5586058215
municipality,nc-sawmills,Sawmills,Sawmills town,Caldwell,Caldwell,10,5081,4,anchor-public-sites-first,not-started,0,35.8163955568,-81.4780200182
municipality,nc-pleasant-garden,Pleasant Garden,Pleasant Garden town,Guilford,Guilford,9,5076,4,anchor-public-sites-first,not-started,0,35.9594974402,-79.7599717274
municipality,nc-williamston,Williamston,Williamston town,Martin,Martin,1,5067,4,anchor-public-sites-first,not-started,0,35.8465403393,-77.0660764242
municipality,nc-holly-ridge,Holly Ridge,Holly Ridge town,Onslow,Onslow,2,5045,4,anchor-public-sites-first,not-started,0,34.4953176297,-77.5269928332
municipality,nc-creedmoor,Creedmoor,Creedmoor city,Granville,Granville,6,5034,4,anchor-public-sites-first,not-started,0,36.122292691,-78.6757416904
municipality,nc-wadesboro,Wadesboro,Wadesboro town,Anson,Anson,8,5018,4,anchor-public-sites-first,not-started,0,34.9646034404,-80.0746400316
municipality,nc-valdese,Valdese,Valdese town,Burke,Burke,11,5003,4,anchor-public-sites-first,not-started,0,35.7565340185,-81.5633061609
municipality,nc-china-grove,China Grove,China Grove town,Rowan,Rowan,9,4989,4,anchor-public-sites-first,not-started,0,35.5719665001,-80.5790573906
municipality,nc-locust,Locust,Locust city,Stanly,Cabarrus; Stanly,8,4984,4,anchor-public-sites-first,not-started,0,35.2688138951,-80.4368618603
municipality,nc-beaufort,Beaufort,Beaufort town,Carteret,Carteret,2,4980,4,anchor-public-sites-first,not-started,0,34.7226144994,-76.6502118708
municipality,nc-mount-olive,Mount Olive,Mount Olive town,Wayne,Duplin; Wayne,4,4976,4,anchor-public-sites-first,not-started,0,35.1996475231,-78.0662578873
municipality,nc-midway,Midway,Midway town,Davidson,Davidson,9,4973,4,anchor-public-sites-first,not-started,0,35.9751356917,-80.2204481567
municipality,nc-gibsonville,Gibsonville,Gibsonville town,Guilford,Alamance; Guilford,9,4967,4,anchor-public-sites-first,not-started,0,36.0993853944,-79.541497715
municipality,nc-sunset-beach,Sunset Beach,Sunset Beach town,Brunswick,Brunswick,3,4768,4,anchor-public-sites-first,not-started,0,33.8920453136,-78.5105804451
municipality,nc-ranlo,Ranlo,Ranlo town,Gaston,Gaston,11,4767,4,anchor-public-sites-first,not-started,0,35.2888979538,-81.1292908625
